respID,qID,altID,obsID,profileID,price,tripTime,waitTime,SharedRide,HumanPresent
16,7,4,127,5,5,25,5,Yes,Yes
16,7,5,127,98,5,30,7,No,No
16,8,1,128,14,5,25,7,Yes,Yes
16,8,2,128,107,5,30,9,No,No
16,8,3,128,74,5,20,9,Yes,No
16,8,4,128,81,7,30,9,Yes,No
16,8,5,128,105,7,25,9,No,No
17,1,1,129,42,7,25,7,No,Yes
17,1,2,129,34,3,30,5,No,Yes
17,1,3,129,92,5,20,7,No,No
17,1,4,129,66,7,20,7,Yes,No
17,1,5,129,97,3,30,7,No,No
17,2,1,130,105,7,25,9,No,No
17,2,2,130,58,3,25,5,Yes,No
17,2,3,130,64,3,20,7,Yes,No
17,2,4,130,24,7,25,9,Yes,Yes
17,2,5,130,90,7,30,5,No,No
17,3,1,131,61,3,30,5,Yes,No
17,3,2,131,37,3,20,7,No,Yes
17,3,3,131,40,3,25,7,No,Yes
17,3,4,131,46,3,20,9,No,Yes
17,3,5,131,5,5,25,5,Yes,Yes
17,4,1,132,24,7,25,9,Yes,Yes
17,4,2,132,36,7,30,5,No,Yes
17,4,3,132,62,5,30,5,Yes,No
17,4,4,132,44,5,30,7,No,Yes
17,4,5,132,55,3,20,5,Yes,No
17,5,1,133,70,3,30,7,Yes,No
17,5,2,133,34,3,30,5,No,Yes
17,5,3,133,23,5,25,9,Yes,Yes
17,5,4,133,98,5,30,7,No,No
17,5,5,133,91,3,20,7,No,No
17,6,1,134,104,5,25,9,No,No
17,6,2,134,25,3,30,9,Yes,Yes
17,6,3,134,33,7,25,5,No,Yes
17,6,4,134,46,3,20,9,No,Yes
17,6,5,134,80,5,30,9,Yes,No
17,7,1,135,62,5,30,5,Yes,No
17,7,2,135,86,5,25,5,No,No
17,7,3,135,82,3,20,5,No,No
17,7,4,135,94,3,25,7,No,No
17,7,5,135,101,5,20,9,No,No
17,8,1,136,57,7,20,5,Yes,No
17,8,2,136,38,5,20,7,No,Yes
17,8,3,136,15,7,25,7,Yes,Yes
17,8,4,136,12,7,20,7,Yes,Yes
17,8,5,136,63,7,30,5,Yes,No
18,1,1,137,40,3,25,7,No,Yes
18,1,2,137,54,7,30,9,No,Yes
18,1,3,137,82,3,20,5,No,No
18,1,4,137,37,3,20,7,No,Yes
18,1,5,137,79,3,30,9,Yes,No
18,2,1,138,12,7,20,7,Yes,Yes
18,2,2,138,80,5,30,9,Yes,No
18,2,3,138,108,7,30,9,No,No
18,2,4,138,20,5,20,9,Yes,Yes
18,2,5,138,47,5,20,9,No,Yes
18,3,1,139,61,3,30,5,Yes,No
18,3,2,139,94,3,25,7,No,No
18,3,3,139,83,5,20,5,No,No
18,3,4,139,76,3,25,9,Yes,No
18,3,5,139,41,5,25,7,No,Yes
18,4,1,140,40,3,25,7,No,Yes
18,4,2,140,17,5,30,7,Yes,Yes
18,4,3,140,51,7,25,9,No,Yes
18,4,4,140,82,3,20,5,No,No
18,4,5,140,97,3,30,7,No,No
18,5,1,141,18,7,30,7,Yes,Yes
18,5,2,141,50,5,25,9,No,Yes
18,5,3,141,100,3,20,9,No,No
18,5,4,141,12,7,20,7,Yes,Yes
18,5,5,141,49,3,25,9,No,Yes
18,6,1,142,44,5,30,7,No,Yes
18,6,2,142,59,5,25,5,Yes,No
18,6,3,142,106,3,30,9,No,No
18,6,4,142,61,3,30,5,Yes,No
18,6,5,142,97,3,30,7,No,No
18,7,1,143,35,5,30,5,No,Yes
18,7,2,143,28,3,20,5,No,Yes
18,7,3,143,90,7,30,5,No,No
18,7,4,143,29,5,20,5,No,Yes
18,7,5,143,81,7,30,9,Yes,No
18,8,1,144,108,7,30,9,No,No
18,8,2,144,75,7,20,9,Yes,No
18,8,3,144,28,3,20,5,No,Yes
18,8,4,144,102,7,20,9,No,No
18,8,5,144,81,7,30,9,Yes,No
19,1,1,145,22,3,25,9,Yes,Yes
19,1,2,145,39,7,20,7,No,Yes
19,1,3,145,47,5,20,9,No,Yes
19,1,4,145,75,7,20,9,Yes,No
19,1,5,145,92,5,20,7,No,No
19,2,1,146,87,7,25,5,No,No
19,2,2,146,32,5,25,5,No,Yes
19,2,3,146,39,7,20,7,No,Yes
19,2,4,146,12,7,20,7,Yes,Yes
19,2,5,146,2,5,20,5,Yes,Yes
19,3,1,147,95,5,25,7,No,No
19,3,2,147,24,7,25,9,Yes,Yes
19,3,3,147,85,3,25,5,No,No
19,3,4,147,32,5,25,5,No,Yes
19,3,5,147,20,5,20,9,Yes,Yes
19,4,1,148,76,3,25,9,Yes,No
19,4,2,148,32,5,25,5,No,Yes
19,4,3,148,97,3,30,7,No,No
19,4,4,148,12,7,20,7,Yes,Yes
19,4,5,148,16,3,30,7,Yes,Yes
19,5,1,149,88,3,30,5,No,No
19,5,2,149,66,7,20,7,Yes,No
19,5,3,149,108,7,30,9,No,No
19,5,4,149,75,7,20,9,Yes,No
19,5,5,149,36,7,30,5,No,Yes
19,6,1,150,50,5,25,9,No,Yes
19,6,2,150,48,7,20,9,No,Yes
19,6,3,150,12,7,20,7,Yes,Yes
19,6,4,150,45,7,30,7,No,Yes
19,6,5,150,84,7,20,5,No,No
19,7,1,151,97,3,30,7,No,No
19,7,2,151,27,7,30,9,Yes,Yes
19,7,3,151,99,7,30,7,No,No
19,7,4,151,5,5,25,5,Yes,Yes
19,7,5,151,8,5,30,5,Yes,Yes
19,8,1,152,92,5,20,7,No,No
19,8,2,152,67,3,25,7,Yes,No
19,8,3,152,7,3,30,5,Yes,Yes
19,8,4,152,80,5,30,9,Yes,No
19,8,5,152,62,5,30,5,Yes,No
20,1,1,153,69,7,25,7,Yes,No
20,1,2,153,87,7,25,5,No,No
20,1,3,153,14,5,25,7,Yes,Yes
20,1,4,153,88,3,30,5,No,No
20,1,5,153,97,3,30,7,No,No
20,2,1,154,19,3,20,9,Yes,Yes
20,2,2,154,94,3,25,7,No,No
20,2,3,154,33,7,25,5,No,Yes
20,2,4,154,8,5,30,5,Yes,Yes
20,2,5,154,10,3,20,7,Yes,Yes
20,3,1,155,54,7,30,9,No,Yes
20,3,2,155,55,3,20,5,Yes,No
20,3,3,155,16,3,30,7,Yes,Yes
20,3,4,155,49,3,25,9,No,Yes
20,3,5,155,27,7,30,9,Yes,Yes
20,4,1,156,17,5,30,7,Yes,Yes
20,4,2,156,14,5,25,7,Yes,Yes
20,4,3,156,11,5,20,7,Yes,Yes
20,4,4,156,53,5,30,9,No,Yes
20,4,5,156,75,7,20,9,Yes,No
20,5,1,157,50,5,25,9,No,Yes
20,5,2,157,104,5,25,9,No,No
20,5,3,157,20,5,20,9,Yes,Yes
20,5,4,157,29,5,20,5,No,Yes
20,5,5,157,66,7,20,7,Yes,No
20,6,1,158,48,7,20,9,No,Yes
20,6,2,158,31,3,25,5,No,Yes
20,6,3,158,20,5,20,9,Yes,Yes
20,6,4,158,4,3,25,5,Yes,Yes
20,6,5,158,91,3,20,7,No,No
20,7,1,159,89,5,30,5,No,No
20,7,2,159,48,7,20,9,No,Yes
20,7,3,159,53,5,30,9,No,Yes
20,7,4,159,81,7,30,9,Yes,No
20,7,5,159,102,7,20,9,No,No
20,8,1,160,80,5,30,9,Yes,No
20,8,2,160,20,5,20,9,Yes,Yes
20,8,3,160,42,7,25,7,No,Yes
20,8,4,160,79,3,30,9,Yes,No
20,8,5,160,70,3,30,7,Yes,No
21,1,1,161,18,7,30,7,Yes,Yes
21,1,2,161,40,3,25,7,No,Yes
21,1,3,161,71,5,30,7,Yes,No
21,1,4,161,46,3,20,9,No,Yes
21,1,5,161,53,5,30,9,No,Yes
21,2,1,162,6,7,25,5,Yes,Yes
21,2,2,162,19,3,20,9,Yes,Yes
21,2,3,162,85,3,25,5,No,No
21,2,4,162,104,5,25,9,No,No
21,2,5,162,55,3,20,5,Yes,No
21,3,1,163,100,3,20,9,No,No
21,3,2,163,91,3,20,7,No,No
21,3,3,163,51,7,25,9,No,Yes
21,3,4,163,77,5,25,9,Yes,No
21,3,5,163,92,5,20,7,No,No
21,4,1,164,6,7,25,5,Yes,Yes
21,4,2,164,58,3,25,5,Yes,No
21,4,3,164,9,7,30,5,Yes,Yes
21,4,4,164,97,3,30,7,No,No
21,4,5,164,66,7,20,7,Yes,No
21,5,1,165,74,5,20,9,Yes,No
21,5,2,165,83,5,20,5,No,No
21,5,3,165,2,5,20,5,Yes,Yes
21,5,4,165,39,7,20,7,No,Yes
21,5,5,165,68,5,25,7,Yes,No
21,6,1,166,76,3,25,9,Yes,No
21,6,2,166,20,5,20,9,Yes,Yes
21,6,3,166,77,5,25,9,Yes,No
21,6,4,166,5,5,25,5,Yes,Yes
21,6,5,166,24,7,25,9,Yes,Yes
21,7,1,167,95,5,25,7,No,No
21,7,2,167,82,3,20,5,No,No
21,7,3,167,13,3,25,7,Yes,Yes
21,7,4,167,40,3,25,7,No,Yes
21,7,5,167,103,3,25,9,No,No
21,8,1,168,101,5,20,9,No,No
21,8,2,168,18,7,30,7,Yes,Yes
21,8,3,168,64,3,20,7,Yes,No
21,8,4,168,44,5,30,7,No,Yes
21,8,5,168,48,7,20,9,No,Yes
22,1,1,169,32,5,25,5,No,Yes
22,1,2,169,89,5,30,5,No,No
22,1,3,169,8,5,30,5,Yes,Yes
22,1,4,169,94,3,25,7,No,No
22,1,5,169,73,3,20,9,Yes,No
22,2,1,170,20,5,20,9,Yes,Yes
22,2,2,170,33,7,25,5,No,Yes
22,2,3,170,15,7,25,7,Yes,Yes
22,2,4,170,28,3,20,5,No,Yes
22,2,5,170,75,7,20,9,Yes,No
22,3,1,171,80,5,30,9,Yes,No
22,3,2,171,77,5,25,9,Yes,No
22,3,3,171,39,7,20,7,No,Yes
22,3,4,171,37,3,20,7,No,Yes
22,3,5,171,107,5,30,9,No,No
22,4,1,172,81,7,30,9,Yes,No
22,4,2,172,106,3,30,9,No,No
22,4,3,172,72,7,30,7,Yes,No
22,4,4,172,48,7,20,9,No,Yes
22,4,5,172,64,3,20,7,Yes,No
22,5,1,173,75,7,20,9,Yes,No
22,5,2,173,105,7,25,9,No,No
22,5,3,173,77,5,25,9,Yes,No
22,5,4,173,21,7,20,9,Yes,Yes
22,5,5,173,64,3,20,7,Yes,No
22,6,1,174,4,3,25,5,Yes,Yes
22,6,2,174,26,5,30,9,Yes,Yes
22,6,3,174,57,7,20,5,Yes,No
22,6,4,174,104,5,25,9,No,No
22,6,5,174,49,3,25,9,No,Yes
22,7,1,175,94,3,25,7,No,No
22,7,2,175,85,3,25,5,No,No
22,7,3,175,107,5,30,9,No,No
22,7,4,175,9,7,30,5,Yes,Yes
22,7,5,175,57,7,20,5,Yes,No
22,8,1,176,25,3,30,9,Yes,Yes
22,8,2,176,93,7,20,7,No,No
22,8,3,176,73,3,20,9,Yes,No
22,8,4,176,50,5,25,9,No,Yes
22,8,5,176,94,3,25,7,No,No
23,1,1,177,58,3,25,5,Yes,No
23,1,2,177,57,7,20,5,Yes,No
23,1,3,177,105,7,25,9,No,No
23,1,4,177,98,5,30,7,No,No
23,1,5,177,27,7,30,9,Yes,Yes
23,2,1,178,25,3,30,9,Yes,Yes
23,2,2,178,97,3,30,7,No,No
23,2,3,178,28,3,20,5,No,Yes
23,2,4,178,45,7,30,7,No,Yes
23,2,5,178,63,7,30,5,Yes,No
23,3,1,179,98,5,30,7,No,No
23,3,2,179,55,3,20,5,Yes,No
23,3,3,179,82,3,20,5,No,No
23,3,4,179,37,3,20,7,No,Yes
23,3,5,179,6,7,25,5,Yes,Yes
23,4,1,180,77,5,25,9,Yes,No
23,4,2,180,62,5,30,5,Yes,No
23,4,3,180,61,3,30,5,Yes,No
23,4,4,180,58,3,25,5,Yes,No
23,4,5,180,69,7,25,7,Yes,No
23,5,1,181,69,7,25,7,Yes,No
23,5,2,181,31,3,25,5,No,Yes
23,5,3,181,28,3,20,5,No,Yes
23,5,4,181,58,3,25,5,Yes,No
23,5,5,181,36,7,30,5,No,Yes
23,6,1,182,95,5,25,7,No,No
23,6,2,182,40,3,25,7,No,Yes
23,6,3,182,52,3,30,9,No,Yes
23,6,4,182,9,7,30,5,Yes,Yes
23,6,5,182,19,3,20,9,Yes,Yes
23,7,1,183,11,5,20,7,Yes,Yes
23,7,2,183,74,5,20,9,Yes,No
23,7,3,183,76,3,25,9,Yes,No
23,7,4,183,15,7,25,7,Yes,Yes
23,7,5,183,26,5,30,9,Yes,Yes
23,8,1,184,27,7,30,9,Yes,Yes
23,8,2,184,88,3,30,5,No,No
23,8,3,184,50,5,25,9,No,Yes
23,8,4,184,42,7,25,7,No,Yes
23,8,5,184,40,3,25,7,No,Yes
24,1,1,185,50,5,25,9,No,Yes
24,1,2,185,34,3,30,5,No,Yes
24,1,3,185,25,3,30,9,Yes,Yes
24,1,4,185,68,5,25,7,Yes,No
24,1,5,185,28,3,20,5,No,Yes
24,2,1,186,61,3,30,5,Yes,No
24,2,2,186,42,7,25,7,No,Yes
24,2,3,186,47,5,20,9,No,Yes
24,2,4,186,5,5,25,5,Yes,Yes
24,2,5,186,11,5,20,7,Yes,Yes
24,3,1,187,78,7,25,9,Yes,No
24,3,2,187,99,7,30,7,No,No
24,3,3,187,54,7,30,9,No,Yes
24,3,4,187,108,7,30,9,No,No
24,3,5,187,45,7,30,7,No,Yes
24,4,1,188,40,3,25,7,No,Yes
24,4,2,188,59,5,25,5,Yes,No
24,4,3,188,74,5,20,9,Yes,No
24,4,4,188,24,7,25,9,Yes,Yes
24,4,5,188,56,5,20,5,Yes,No
24,5,1,189,60,7,25,5,Yes,No
24,5,2,189,96,7,25,7,No,No
24,5,3,189,43,3,30,7,No,Yes
24,5,4,189,55,3,20,5,Yes,No
24,5,5,189,102,7,20,9,No,No
24,6,1,190,5,5,25,5,Yes,Yes
24,6,2,190,76,3,25,9,Yes,No
24,6,3,190,46,3,20,9,No,Yes
24,6,4,190,53,5,30,9,No,Yes
24,6,5,190,13,3,25,7,Yes,Yes
24,7,1,191,94,3,25,7,No,No
24,7,2,191,18,7,30,7,Yes,Yes
24,7,3,191,13,3,25,7,Yes,Yes
24,7,4,191,57,7,20,5,Yes,No
24,7,5,191,70,3,30,7,Yes,No
24,8,1,192,92,5,20,7,No,No
24,8,2,192,20,5,20,9,Yes,Yes
24,8,3,192,94,3,25,7,No,No
24,8,4,192,28,3,20,5,No,Yes
24,8,5,192,98,5,30,7,No,No
25,1,1,193,107,5,30,9,No,No
25,1,2,193,28,3,20,5,No,Yes
25,1,3,193,34,3,30,5,No,Yes
25,1,4,193,49,3,25,9,No,Yes
25,1,5,193,26,5,30,9,Yes,Yes
25,2,1,194,26,5,30,9,Yes,Yes
25,2,2,194,43,3,30,7,No,Yes
25,2,3,194,88,3,30,5,No,No
25,2,4,194,62,5,30,5,Yes,No
25,2,5,194,81,7,30,9,Yes,No
25,3,1,195,30,7,20,5,No,Yes
25,3,2,195,57,7,20,5,Yes,No
25,3,3,195,58,3,25,5,Yes,No
25,3,4,195,93,7,20,7,No,No
25,3,5,195,89,5,30,5,No,No
25,4,1,196,41,5,25,7,No,Yes
25,4,2,196,94,3,25,7,No,No
25,4,3,196,16,3,30,7,Yes,Yes
25,4,4,196,2,5,20,5,Yes,Yes
25,4,5,196,1,3,20,5,Yes,Yes
25,5,1,197,86,5,25,5,No,No
25,5,2,197,107,5,30,9,No,No
25,5,3,197,77,5,25,9,Yes,No
25,5,4,197,46,3,20,9,No,Yes
25,5,5,197,95,5,25,7,No,No
25,6,1,198,54,7,30,9,No,Yes
25,6,2,198,27,7,30,9,Yes,Yes
25,6,3,198,4,3,25,5,Yes,Yes
25,6,4,198,24,7,25,9,Yes,Yes
25,6,5,198,23,5,25,9,Yes,Yes
25,7,1,199,106,3,30,9,No,No
25,7,2,199,55,3,20,5,Yes,No
25,7,3,199,54,7,30,9,No,Yes
25,7,4,199,79,3,30,9,Yes,No
25,7,5,199,29,5,20,5,No,Yes
25,8,1,200,61,3,30,5,Yes,No
25,8,2,200,104,5,25,9,No,No
25,8,3,200,31,3,25,5,No,Yes
25,8,4,200,21,7,20,9,Yes,Yes
25,8,5,200,75,7,20,9,Yes,No
26,1,1,201,62,5,30,5,Yes,No
26,1,2,201,13,3,25,7,Yes,Yes
26,1,3,201,23,5,25,9,Yes,Yes
26,1,4,201,9,7,30,5,Yes,Yes
26,1,5,201,107,5,30,9,No,No
26,2,1,202,100,3,20,9,No,No
26,2,2,202,56,5,20,5,Yes,No
26,2,3,202,75,7,20,9,Yes,No
26,2,4,202,97,3,30,7,No,No
26,2,5,202,108,7,30,9,No,No
26,3,1,203,11,5,20,7,Yes,Yes
26,3,2,203,76,3,25,9,Yes,No
26,3,3,203,103,3,25,9,No,No
26,3,4,203,44,5,30,7,No,Yes
26,3,5,203,30,7,20,5,No,Yes
26,4,1,204,44,5,30,7,No,Yes
26,4,2,204,37,3,20,7,No,Yes
26,4,3,204,6,7,25,5,Yes,Yes
26,4,4,204,67,3,25,7,Yes,No
26,4,5,204,68,5,25,7,Yes,No
26,5,1,205,92,5,20,7,No,No
26,5,2,205,89,5,30,5,No,No
26,5,3,205,17,5,30,7,Yes,Yes
26,5,4,205,67,3,25,7,Yes,No
26,5,5,205,30,7,20,5,No,Yes
26,6,1,206,35,5,30,5,No,Yes
26,6,2,206,12,7,20,7,Yes,Yes
26,6,3,206,72,7,30,7,Yes,No
26,6,4,206,61,3,30,5,Yes,No
26,6,5,206,53,5,30,9,No,Yes
26,7,1,207,54,7,30,9,No,Yes
26,7,2,207,84,7,20,5,No,No
26,7,3,207,36,7,30,5,No,Yes
26,7,4,207,33,7,25,5,No,Yes
26,7,5,207,14,5,25,7,Yes,Yes
26,8,1,208,53,5,30,9,No,Yes
26,8,2,208,3,7,20,5,Yes,Yes
26,8,3,208,46,3,20,9,No,Yes
26,8,4,208,55,3,20,5,Yes,No
26,8,5,208,36,7,30,5,No,Yes
27,1,1,209,48,7,20,9,No,Yes
27,1,2,209,96,7,25,7,No,No
27,1,3,209,10,3,20,7,Yes,Yes
27,1,4,209,73,3,20,9,Yes,No
27,1,5,209,108,7,30,9,No,No
27,2,1,210,60,7,25,5,Yes,No
27,2,2,210,84,7,20,5,No,No
27,2,3,210,26,5,30,9,Yes,Yes
27,2,4,210,105,7,25,9,No,No
27,2,5,210,93,7,20,7,No,No
27,3,1,211,61,3,30,5,Yes,No
27,3,2,211,24,7,25,9,Yes,Yes
27,3,3,211,59,5,25,5,Yes,No
27,3,4,211,106,3,30,9,No,No
27,3,5,211,8,5,30,5,Yes,Yes
27,4,1,212,88,3,30,5,No,No
27,4,2,212,104,5,25,9,No,No
27,4,3,212,79,3,30,9,Yes,No
27,4,4,212,21,7,20,9,Yes,Yes
27,4,5,212,10,3,20,7,Yes,Yes
27,5,1,213,24,7,25,9,Yes,Yes
27,5,2,213,30,7,20,5,No,Yes
27,5,3,213,86,5,25,5,No,No
27,5,4,213,104,5,25,9,No,No
27,5,5,213,90,7,30,5,No,No
27,6,1,214,84,7,20,5,No,No
27,6,2,214,102,7,20,9,No,No
27,6,3,214,88,3,30,5,No,No
27,6,4,214,32,5,25,5,No,Yes
27,6,5,214,7,3,30,5,Yes,Yes
27,7,1,215,43,3,30,7,No,Yes
27,7,2,215,82,3,20,5,No,No
27,7,3,215,42,7,25,7,No,Yes
27,7,4,215,88,3,30,5,No,No
27,7,5,215,33,7,25,5,No,Yes
27,8,1,216,68,5,25,7,Yes,No
27,8,2,216,81,7,30,9,Yes,No
27,8,3,216,79,3,30,9,Yes,No
27,8,4,216,32,5,25,5,No,Yes
27,8,5,216,72,7,30,7,Yes,No
28,1,1,217,21,7,20,9,Yes,Yes
28,1,2,217,89,5,30,5,No,No
28,1,3,217,17,5,30,7,Yes,Yes
28,1,4,217,83,5,20,5,No,No
28,1,5,217,80,5,30,9,Yes,No
28,2,1,218,36,7,30,5,No,Yes
28,2,2,218,28,3,20,5,No,Yes
28,2,3,218,86,5,25,5,No,No
28,2,4,218,102,7,20,9,No,No
28,2,5,218,59,5,25,5,Yes,No
28,3,1,219,4,3,25,5,Yes,Yes
28,3,2,219,46,3,20,9,No,Yes
28,3,3,219,20,5,20,9,Yes,Yes
28,3,4,219,54,7,30,9,No,Yes
28,3,5,219,38,5,20,7,No,Yes
28,4,1,220,46,3,20,9,No,Yes
28,4,2,220,28,3,20,5,No,Yes
28,4,3,220,38,5,20,7,No,Yes
28,4,4,220,49,3,25,9,No,Yes
28,4,5,220,8,5,30,5,Yes,Yes
28,5,1,221,51,7,25,9,No,Yes
28,5,2,221,68,5,25,7,Yes,No
28,5,3,221,48,7,20,9,No,Yes
28,5,4,221,105,7,25,9,No,No
28,5,5,221,63,7,30,5,Yes,No
28,6,1,222,48,7,20,9,No,Yes
28,6,2,222,5,5,25,5,Yes,Yes
28,6,3,222,77,5,25,9,Yes,No
28,6,4,222,50,5,25,9,No,Yes
28,6,5,222,44,5,30,7,No,Yes
28,7,1,223,72,7,30,7,Yes,No
28,7,2,223,66,7,20,7,Yes,No
28,7,3,223,108,7,30,9,No,No
28,7,4,223,14,5,25,7,Yes,Yes
28,7,5,223,20,5,20,9,Yes,Yes
28,8,1,224,105,7,25,9,No,No
28,8,2,224,14,5,25,7,Yes,Yes
28,8,3,224,76,3,25,9,Yes,No
28,8,4,224,1,3,20,5,Yes,Yes
28,8,5,224,90,7,30,5,No,No
29,1,1,225,21,7,20,9,Yes,Yes
29,1,2,225,72,7,30,7,Yes,No
29,1,3,225,9,7,30,5,Yes,Yes
29,1,4,225,39,7,20,7,No,Yes
29,1,5,225,77,5,25,9,Yes,No
29,2,1,226,72,7,30,7,Yes,No
29,2,2,226,97,3,30,7,No,No
29,2,3,226,39,7,20,7,No,Yes
29,2,4,226,82,3,20,5,No,No
29,2,5,226,104,5,25,9,No,No
29,3,1,227,69,7,25,7,Yes,No
29,3,2,227,65,5,20,7,Yes,No
29,3,3,227,93,7,20,7,No,No
29,3,4,227,84,7,20,5,No,No
29,3,5,227,30,7,20,5,No,Yes
29,4,1,228,91,3,20,7,No,No
29,4,2,228,36,7,30,5,No,Yes
29,4,3,228,6,7,25,5,Yes,Yes
29,4,4,228,22,3,25,9,Yes,Yes
29,4,5,228,90,7,30,5,No,No
29,5,1,229,7,3,30,5,Yes,Yes
29,5,2,229,88,3,30,5,No,No
29,5,3,229,90,7,30,5,No,No
29,5,4,229,72,7,30,7,Yes,No
29,5,5,229,50,5,25,9,No,Yes
29,6,1,230,48,7,20,9,No,Yes
29,6,2,230,60,7,25,5,Yes,No
29,6,3,230,22,3,25,9,Yes,Yes
29,6,4,230,12,7,20,7,Yes,Yes
29,6,5,230,37,3,20,7,No,Yes
29,7,1,231,32,5,25,5,No,Yes
29,7,2,231,58,3,25,5,Yes,No
29,7,3,231,53,5,30,9,No,Yes
29,7,4,231,45,7,30,7,No,Yes
29,7,5,231,25,3,30,9,Yes,Yes
29,8,1,232,84,7,20,5,No,No
29,8,2,232,54,7,30,9,No,Yes
29,8,3,232,27,7,30,9,Yes,Yes
29,8,4,232,36,7,30,5,No,Yes
29,8,5,232,80,5,30,9,Yes,No
30,1,1,233,78,7,25,9,Yes,No
30,1,2,233,72,7,30,7,Yes,No
30,1,3,233,58,3,25,5,Yes,No
30,1,4,233,41,5,25,7,No,Yes
30,1,5,233,14,5,25,7,Yes,Yes
30,2,1,234,2,5,20,5,Yes,Yes
30,2,2,234,82,3,20,5,No,No
30,2,3,234,6,7,25,5,Yes,Yes
30,2,4,234,76,3,25,9,Yes,No
30,2,5,234,43,3,30,7,No,Yes
30,3,1,235,54,7,30,9,No,Yes
30,3,2,235,31,3,25,5,No,Yes
30,3,3,235,53,5,30,9,No,Yes
30,3,4,235,87,7,25,5,No,No
30,3,5,235,48,7,20,9,No,Yes
30,4,1,236,104,5,25,9,No,No
30,4,2,236,14,5,25,7,Yes,Yes
30,4,3,236,24,7,25,9,Yes,Yes
30,4,4,236,20,5,20,9,Yes,Yes
30,4,5,236,85,3,25,5,No,No
30,5,1,237,78,7,25,9,Yes,No
30,5,2,237,61,3,30,5,Yes,No
30,5,3,237,44,5,30,7,No,Yes
30,5,4,237,17,5,30,7,Yes,Yes
30,5,5,237,67,3,25,7,Yes,No
30,6,1,238,64,3,20,7,Yes,No
30,6,2,238,2,5,20,5,Yes,Yes
30,6,3,238,93,7,20,7,No,No
30,6,4,238,77,5,25,9,Yes,No
30,6,5,238,107,5,30,9,No,No
30,7,1,239,29,5,20,5,No,Yes
30,7,2,239,10,3,20,7,Yes,Yes
30,7,3,239,24,7,25,9,Yes,Yes
30,7,4,239,33,7,25,5,No,Yes
30,7,5,239,14,5,25,7,Yes,Yes
30,8,1,240,86,5,25,5,No,No
30,8,2,240,28,3,20,5,No,Yes
30,8,3,240,62,5,30,5,Yes,No
30,8,4,240,103,3,25,9,No,No
30,8,5,240,24,7,25,9,Yes,Yes
31,1,1,241,68,5,25,7,Yes,No
31,1,2,241,87,7,25,5,No,No
31,1,3,241,8,5,30,5,Yes,Yes
31,1,4,241,53,5,30,9,No,Yes
31,1,5,241,28,3,20,5,No,Yes
31,2,1,242,78,7,25,9,Yes,No
31,2,2,242,58,3,25,5,Yes,No
31,2,3,242,47,5,20,9,No,Yes
31,2,4,242,74,5,20,9,Yes,No
31,2,5,242,17,5,30,7,Yes,Yes
31,3,1,243,70,3,30,7,Yes,No
31,3,2,243,9,7,30,5,Yes,Yes
31,3,3,243,36,7,30,5,No,Yes
31,3,4,243,82,3,20,5,No,No
31,3,5,243,80,5,30,9,Yes,No
31,4,1,244,107,5,30,9,No,No
31,4,2,244,7,3,30,5,Yes,Yes
31,4,3,244,55,3,20,5,Yes,No
31,4,4,244,105,7,25,9,No,No
31,4,5,244,79,3,30,9,Yes,No
31,5,1,245,92,5,20,7,No,No
31,5,2,245,45,7,30,7,No,Yes
31,5,3,245,47,5,20,9,No,Yes
31,5,4,245,15,7,25,7,Yes,Yes
31,5,5,245,72,7,30,7,Yes,No
31,6,1,246,36,7,30,5,No,Yes
31,6,2,246,43,3,30,7,No,Yes
31,6,3,246,9,7,30,5,Yes,Yes
31,6,4,246,5,5,25,5,Yes,Yes
31,6,5,246,40,3,25,7,No,Yes
31,7,1,247,19,3,20,9,Yes,Yes
31,7,2,247,59,5,25,5,Yes,No
31,7,3,247,38,5,20,7,No,Yes
31,7,4,247,90,7,30,5,No,No
31,7,5,247,34,3,30,5,No,Yes
31,8,1,248,98,5,30,7,No,No
31,8,2,248,50,5,25,9,No,Yes
31,8,3,248,18,7,30,7,Yes,Yes
31,8,4,248,80,5,30,9,Yes,No
31,8,5,248,56,5,20,5,Yes,No
32,1,1,249,79,3,30,9,Yes,No
32,1,2,249,15,7,25,7,Yes,Yes
32,1,3,249,16,3,30,7,Yes,Yes
32,1,4,249,92,5,20,7,No,No
32,1,5,249,66,7,20,7,Yes,No
32,2,1,250,94,3,25,7,No,No
32,2,2,250,89,5,30,5,No,No
32,2,3,250,87,7,25,5,No,No
32,2,4,250,96,7,25,7,No,No
32,2,5,250,9,7,30,5,Yes,Yes
32,3,1,251,15,7,25,7,Yes,Yes
32,3,2,251,10,3,20,7,Yes,Yes
32,3,3,251,99,7,30,7,No,No
32,3,4,251,76,3,25,9,Yes,No
32,3,5,251,101,5,20,9,No,No
32,4,1,252,69,7,25,7,Yes,No
32,4,2,252,7,3,30,5,Yes,Yes
32,4,3,252,76,3,25,9,Yes,No
32,4,4,252,28,3,20,5,No,Yes
32,4,5,252,106,3,30,9,No,No
32,5,1,253,1,3,20,5,Yes,Yes
32,5,2,253,96,7,25,7,No,No
32,5,3,253,49,3,25,9,No,Yes
32,5,4,253,74,5,20,9,Yes,No
32,5,5,253,75,7,20,9,Yes,No
32,6,1,254,56,5,20,5,Yes,No
32,6,2,254,81,7,30,9,Yes,No
32,6,3,254,20,5,20,9,Yes,Yes
